Country,State,Table Number,effective date,expiration date,key1,key2,key3,key4,Factor
USA,HI,85.(LC),7/1/2020,1/1/2999,520,Contents,,2,0.044
USA,HI,85.(LC),7/1/2020,1/1/2999,520,Building,,3,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,520,Contents,,3,0.043
USA,HI,85.(LC),7/1/2020,1/1/2999,520,Building,,4,0.021
USA,HI,85.(LC),7/1/2020,1/1/2999,520,Contents,,4,0.036
USA,HI,85.(LC),7/1/2020,1/1/2999,520,Building,,5 or 6,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,520,Contents,,5 or 6,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Building,,1,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Contents,,1,0.04
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Building,,2,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Contents,,2,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Building,,3,0.022
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Contents,,3,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Building,,4,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Contents,,4,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Building,,5 or 6,0.017
USA,HI,85.(LC),7/1/2020,1/1/2999,531,Contents,,5 or 6,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Building,,1,0.043
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Contents,,1,0.05
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Building,,2,0.038
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Contents,,2,0.044
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Building,,3,0.033
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Contents,,3,0.043
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Building,,4,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Contents,,4,0.036
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Building,,5 or 6,0.026
USA,HI,85.(LC),7/1/2020,1/1/2999,532,Contents,,5 or 6,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Building,,1,0.033
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Contents,,1,0.04
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Building,,2,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Contents,,2,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Building,,3,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Contents,,3,0.033
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Building,,4,0.021
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Contents,,4,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Building,,5 or 6,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,533,Contents,,5 or 6,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Building,,1,0.046
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Contents,,1,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Building,,2,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Contents,,2,0.037
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Building,,3,0.037
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Contents,,3,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Building,,4,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Contents,,4,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Building,,5 or 6,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,534,Contents,,5 or 6,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Building,,1,0.043
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Contents,,1,0.047
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Building,,2,0.039
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Contents,,2,0.041
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Building,,3,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Contents,,3,0.039
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Building,,4,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Contents,,4,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Building,,5 or 6,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,541,Contents,,5 or 6,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Building,,1,0.051
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Contents,,1,0.059
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Building,,2,0.046
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Contents,,2,0.052
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Building,,3,0.04
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Contents,,3,0.05
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Building,,4,0.033
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Contents,,4,0.043
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Building,,5 or 6,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,545,Contents,,5 or 6,0.039
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Building,,1,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Contents,,1,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Building,,2,0.022
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Contents,,2,0.036
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Building,,3,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Contents,,3,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Building,,4,0.016
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Contents,,4,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Building,,5 or 6,0.015
USA,HI,85.(LC),7/1/2020,1/1/2999,550,Contents,,5 or 6,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Building,,1,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Contents,,1,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Building,,2,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Contents,,2,0.036
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Building,,3,0.02
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Contents,,3,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Building,,4,0.017
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Contents,,4,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Building,,5 or 6,0.016
USA,HI,85.(LC),7/1/2020,1/1/2999,561,Contents,,5 or 6,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Building,,1,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Contents,,1,0.045
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Building,,2,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Contents,,2,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Building,,3,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Contents,,3,0.039
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Building,,4,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Contents,,4,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Building,,5 or 6,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,562,Contents,,5 or 6,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Building,,1,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Contents,,1,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Building,,2,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Contents,,2,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Building,,3,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Contents,,3,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Building,,4,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Contents,,4,0.026
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Building,,5 or 6,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,563,Contents,,5 or 6,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Building,,1,0.041
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Contents,,1,0.059
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Building,,2,0.036
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Contents,,2,0.054
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Building,,3,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Contents,,3,0.051
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Building,,4,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Contents,,4,0.044
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Building,,5 or 6,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,564,Contents,,5 or 6,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Building,,1,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Contents,,1,0.033
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Building,,2,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Contents,,2,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Building,,3,0.021
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Contents,,3,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Building,,4,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Contents,,4,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Building,,5 or 6,0.016
USA,HI,85.(LC),7/1/2020,1/1/2999,565,Contents,,5 or 6,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Building,,1,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Contents,,1,0.044
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Building,,2,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Contents,,2,0.041
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Building,,3,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Contents,,3,0.038
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Building,,4,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Contents,,4,0.033
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Building,,5 or 6,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,566,Contents,,5 or 6,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Building,,1,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Contents,,1,0.038
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Building,,2,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Contents,,2,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Building,,3,0.022
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Contents,,3,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Building,,4,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Contents,,4,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Building,,5 or 6,0.017
USA,HI,85.(LC),7/1/2020,1/1/2999,567,Contents,,5 or 6,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Building,,1,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Contents,,1,0.04
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Building,,2,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Contents,,2,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Building,,3,0.022
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Contents,,3,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Building,,4,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Contents,,4,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Building,,5 or 6,0.017
USA,HI,85.(LC),7/1/2020,1/1/2999,570,Contents,,5 or 6,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Building,,1,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Contents,,1,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Building,,2,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Contents,,2,0.037
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Building,,3,0.022
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Contents,,3,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Building,,4,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Contents,,4,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Building,,5 or 6,0.017
USA,HI,85.(LC),7/1/2020,1/1/2999,580,Contents,,5 or 6,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Building,,1,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,A,1,0.04
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,B,1,0.049
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,C,1,0.043
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Building,,2,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,A,2,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,B,2,0.043
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,C,2,0.04
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Building,,3,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,A,3,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,B,3,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,C,3,0.037
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Building,,4,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,A,4,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,B,4,0.036
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,C,4,0.033
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Building,,5 or 6,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,A,5 or 6,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,B,5 or 6,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,581,Contents,C,5 or 6,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Building,,1,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,A,1,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,B,1,0.043
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,C,1,0.04
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Building,,2,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,A,2,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,B,2,0.039
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,C,2,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Building,,3,0.026
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,A,3,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,B,3,0.037
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,C,3,0.033
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Building,,4,0.02
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,A,4,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,B,4,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,C,4,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Building,,5 or 6,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,A,5 or 6,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,B,5 or 6,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,582,Contents,C,5 or 6,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Building,,1,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,A,1,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,B,1,0.051
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,C,1,0.039
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Building,,2,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,A,2,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,B,2,0.046
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,C,2,0.036
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Building,,3,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,A,3,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,B,3,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,C,3,0.033
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Building,,4,0.021
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,A,4,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,B,4,0.038
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,C,4,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Building,,5 or 6,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,A,5 or 6,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,B,5 or 6,0.035
USA,HI,85.(LC),7/1/2020,1/1/2999,701,Contents,C,5 or 6,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Building,,1,0.026
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,A,1,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,B,1,0.042
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,C,1,0.038
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Building,,2,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,A,2,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,B,2,0.038
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,C,2,0.034
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Building,,3,0.02
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,A,3,0.026
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,B,3,0.037
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,C,3,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Building,,4,0.017
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,A,4,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,B,4,0.031
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,C,4,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Building,,5 or 6,0.016
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,A,5 or 6,0.021
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,B,5 or 6,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,702,Contents,C,5 or 6,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Building,,1,0.069
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Contents,,1,0.074
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Building,,2,0.061
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Contents,,2,0.068
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Building,,3,0.055
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Contents,,3,0.064
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Building,,4,0.044
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Contents,,4,0.057
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Building,,5 or 6,0.041
USA,HI,85.(LC),7/1/2020,1/1/2999,742,Contents,,5 or 6,0.052
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Building,,1,0.069
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Contents,,1,0.074
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Building,,2,0.061
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Contents,,2,0.068
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Building,,3,0.055
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Contents,,3,0.064
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Building,,4,0.044
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Contents,,4,0.057
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Building,,5 or 6,0.041
USA,HI,85.(LC),7/1/2020,1/1/2999,743,Contents,,5 or 6,0.052
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Building,,1,0.069
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Contents,,1,0.074
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Building,,2,0.061
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Contents,,2,0.068
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Building,,3,0.055
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Contents,,3,0.064
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Building,,4,0.044
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Contents,,4,0.057
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Building,,5 or 6,0.041
USA,HI,85.(LC),7/1/2020,1/1/2999,744,Contents,,5 or 6,0.052
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Building,,1,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Contents,,1,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Building,,2,0.026
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Contents,,2,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Building,,3,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Contents,,3,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Building,,4,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Contents,,4,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Building,,5 or 6,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,745,Contents,,5 or 6,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Building,,1,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Contents,,1,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Building,,2,0.026
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Contents,,2,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Building,,3,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Contents,,3,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Building,,4,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Contents,,4,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Building,,5 or 6,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,746,Contents,,5 or 6,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Building,,1,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Contents,,1,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Building,,2,0.026
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Contents,,2,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Building,,3,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Contents,,3,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Building,,4,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Contents,,4,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Building,,5 or 6,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,747,Contents,,5 or 6,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Building,,1,0.07
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Contents,,1,0.079
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Building,,2,0.061
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Contents,,2,0.071
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Building,,3,0.055
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Contents,,3,0.068
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Building,,4,0.044
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Contents,,4,0.06
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Building,,5 or 6,0.041
USA,HI,85.(LC),7/1/2020,1/1/2999,755,Contents,,5 or 6,0.055
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Building,,1,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Contents,,1,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Building,,2,0.025
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Contents,,2,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Building,,3,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Contents,,3,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Building,,4,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Contents,,4,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Building,,5 or 6,0.017
USA,HI,85.(LC),7/1/2020,1/1/2999,756,Contents,,5 or 6,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Building,,1,0.03
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Contents,,1,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Building,,2,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Contents,,2,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Building,,3,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Contents,,3,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Building,,4,0.02
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Contents,,4,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Building,,5 or 6,0.018
USA,HI,85.(LC),7/1/2020,1/1/2999,757,Contents,,5 or 6,0.023
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Building,,1,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Contents,,1,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Building,,2,0.022
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Contents,,2,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Building,,3,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Contents,,3,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Building,,4,0.016
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Contents,,4,0.021
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Building,,5 or 6,0.015
USA,HI,85.(LC),7/1/2020,1/1/2999,831,Contents,,5 or 6,0.019
USA,HI,85.(LC),7/1/2020,1/1/2999,832,Building,,1,0.029
USA,HI,85.(LC),7/1/2020,1/1/2999,832,Contents,,1,0.032
USA,HI,85.(LC),7/1/2020,1/1/2999,832,Building,,2,0.027
USA,HI,85.(LC),7/1/2020,1/1/2999,832,Contents,,2,0.028
USA,HI,85.(LC),7/1/2020,1/1/2999,832,Building,,3,0.024
USA,HI,85.(LC),7/1/2020,1/1/2999,832,Contents,,3,0.027
